family,wind,seed,face,rainfall_mm,adhesion,bound_fraction,coefficient_multiplier,initial_mg_m2,surface_rain_mm,remaining_mg_m2,removed_mg_m2,remaining_percent
vertical,from_east,201,front,2,loose_dominated,0.2,1.0,100.0,1.196708487472124,78.99661440773616,21.00338559226384,78.99661440773616
vertical,from_east,201,rear,2,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,201,front,2,loose_dominated,0.2,2.0,100.0,1.196708487472124,63.38524684603252,36.61475315396748,63.38524684603252
vertical,from_east,201,rear,2,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,201,front,2,adhered_dominated,0.7,0.5,100.0,1.196708487472124,95.21059581211635,4.7894041878836475,95.21059581211635
vertical,from_east,201,rear,2,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
vertical,from_east,201,front,2,adhered_dominated,0.7,1.0,100.0,1.196708487472124,91.01196618458582,8.988033815414184,91.01196618458582
vertical,from_east,201,rear,2,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,201,front,2,adhered_dominated,0.7,2.0,100.0,1.196708487472124,84.06599938831631,15.934000611683686,84.06599938831633
vertical,from_east,201,rear,2,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,201,front,5,loose_dominated,0.2,0.5,100.0,2.9917712186803103,74.65131607661172,25.34868392338828,74.65131607661172
vertical,from_east,201,rear,5,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
vertical,from_east,201,front,5,loose_dominated,0.2,1.0,100.0,2.9917712186803103,57.14196245102655,42.85803754897345,57.14196245102655
vertical,from_east,201,rear,5,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,201,front,5,loose_dominated,0.2,2.0,100.0,2.9917712186803103,36.49762678978935,63.50237321021065,36.49762678978935
vertical,from_east,201,rear,5,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,201,front,5,adhered_dominated,0.7,0.5,100.0,2.9917712186803103,89.10768785325308,10.892312146746917,89.10768785325308
vertical,from_east,201,rear,5,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
vertical,from_east,201,front,5,adhered_dominated,0.7,1.0,100.0,2.9917712186803103,81.18631869422065,18.813681305779355,81.18631869422065
vertical,from_east,201,rear,5,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,201,front,5,adhered_dominated,0.7,2.0,100.0,2.9917712186803103,70.82471743084136,29.17528256915864,70.82471743084136
vertical,from_east,201,rear,5,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,201,front,10,loose_dominated,0.2,0.5,100.0,5.9835424373606205,57.14196245102655,42.85803754897345,57.14196245102655
vertical,from_east,201,rear,10,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
vertical,from_east,201,front,10,loose_dominated,0.2,1.0,100.0,5.9835424373606205,36.49762678978935,63.50237321021065,36.49762678978935
vertical,from_east,201,rear,10,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,201,front,10,loose_dominated,0.2,2.0,100.0,5.9835424373606205,20.998142054724315,79.00185794527569,20.998142054724315
vertical,from_east,201,rear,10,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,201,front,10,adhered_dominated,0.7,0.5,100.0,5.9835424373606205,81.18631869422065,18.813681305779355,81.18631869422065
vertical,from_east,201,rear,10,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
vertical,from_east,201,front,10,adhered_dominated,0.7,1.0,100.0,5.9835424373606205,70.82471743084136,29.17528256915864,70.82471743084136
vertical,from_east,201,rear,10,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,201,front,10,adhered_dominated,0.7,2.0,100.0,5.9835424373606205,60.116561108543756,39.883438891456244,60.116561108543756
vertical,from_east,201,rear,10,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,201,front,20,loose_dominated,0.2,0.5,100.0,11.967084874721241,36.49762678978935,63.50237321021065,36.49762678978935
vertical,from_east,201,rear,20,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
vertical,from_east,201,front,20,loose_dominated,0.2,1.0,100.0,11.967084874721241,20.998142054724315,79.00185794527569,20.998142054724315
vertical,from_east,201,rear,20,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,201,front,20,loose_dominated,0.2,2.0,100.0,11.967084874721241,14.240099244647556,85.75990075535245,14.240099244647556
vertical,from_east,201,rear,20,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,201,front,20,adhered_dominated,0.7,0.5,100.0,11.967084874721241,70.82471743084136,29.17528256915864,70.82471743084136
vertical,from_east,201,rear,20,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
vertical,from_east,201,front,20,adhered_dominated,0.7,1.0,100.0,11.967084874721241,60.116561108543756,39.883438891456244,60.116561108543756
vertical,from_east,201,rear,20,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,201,front,20,adhered_dominated,0.7,2.0,100.0,11.967084874721241,49.02829140103052,50.97170859896948,49.02829140103052
vertical,from_east,201,rear,20,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,201,front,40,loose_dominated,0.2,0.5,100.0,23.934169749442482,20.998142054724315,79.00185794527569,20.998142054724315
vertical,from_east,201,rear,40,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
vertical,from_east,201,front,40,loose_dominated,0.2,1.0,100.0,23.934169749442482,14.240099244647556,85.75990075535245,14.240099244647556
vertical,from_east,201,rear,40,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,201,front,40,loose_dominated,0.2,2.0,100.0,23.934169749442482,9.791834375404177,90.20816562459582,9.791834375404177
vertical,from_east,201,rear,40,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,201,front,40,adhered_dominated,0.7,0.5,100.0,23.934169749442482,60.116561108543756,39.883438891456244,60.116561108543756
vertical,from_east,201,rear,40,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
vertical,from_east,201,front,40,adhered_dominated,0.7,1.0,100.0,23.934169749442482,49.02829140103052,50.97170859896948,49.02829140103052
vertical,from_east,201,rear,40,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,201,front,40,adhered_dominated,0.7,2.0,100.0,23.934169749442482,34.26701979031638,65.73298020968362,34.26701979031638
vertical,from_east,201,rear,40,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,0,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,rear,0,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,0,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,rear,0,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,0,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,rear,0,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,0,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,rear,0,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,0,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,rear,0,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,0,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,rear,0,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,0.5,loose_dominated,0.2,0.5,100.0,0.3001123966942149,97.0102599431598,2.989740056840205,97.0102599431598
vertical,from_east,202,rear,0.5,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,0.5,loose_dominated,0.2,1.0,100.0,0.3001123966942149,94.13046710604713,5.869532893952865,94.13046710604712
vertical,from_east,202,rear,0.5,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,0.5,loose_dominated,0.2,2.0,100.0,0.3001123966942149,88.68428279331752,11.315717206682478,88.68428279331752
vertical,from_east,202,rear,0.5,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,0.5,adhered_dominated,0.7,0.5,100.0,0.3001123966942149,98.73833105299208,1.2616689470079194,98.7383310529921
vertical,from_east,202,rear,0.5,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,0.5,adhered_dominated,0.7,1.0,100.0,0.3001123966942149,97.51821159786648,2.4817884021335175,97.51821159786648
vertical,from_east,202,rear,0.5,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,0.5,adhered_dominated,0.7,2.0,100.0,0.3001123966942149,95.1964543115525,4.8035456884475,95.1964543115525
vertical,from_east,202,rear,0.5,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,2,loose_dominated,0.2,0.5,100.0,1.2004495867768596,88.68428279331752,11.315717206682478,88.68428279331752
vertical,from_east,202,rear,2,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,2,loose_dominated,0.2,1.0,100.0,1.2004495867768596,78.93896355704656,21.061036442953437,78.93896355704656
vertical,from_east,202,rear,2,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,2,loose_dominated,0.2,2.0,100.0,1.2004495867768596,63.29747848056611,36.70252151943389,63.29747848056611
vertical,from_east,202,rear,2,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,2,adhered_dominated,0.7,0.5,100.0,1.2004495867768596,95.1964543115525,4.8035456884475,95.1964543115525
vertical,from_east,202,rear,2,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,2,adhered_dominated,0.7,1.0,100.0,1.2004495867768596,90.98689857059055,9.013101429409446,90.98689857059054
vertical,from_east,202,rear,2,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,2,adhered_dominated,0.7,2.0,100.0,1.2004495867768596,84.02630407848055,15.97369592151945,84.02630407848055
vertical,from_east,202,rear,2,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,5,loose_dominated,0.2,0.5,100.0,3.0011239669421492,74.58402245839437,25.415977541605628,74.58402245839437
vertical,from_east,202,rear,5,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,5,loose_dominated,0.2,1.0,100.0,3.0011239669421492,57.046134586939736,42.953865413060264,57.046134586939736
vertical,from_east,202,rear,5,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,5,loose_dominated,0.2,2.0,100.0,3.0011239669421492,36.3988710373167,63.6011289626833,36.3988710373167
vertical,from_east,202,rear,5,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,5,adhered_dominated,0.7,0.5,100.0,3.0011239669421492,89.07816018301344,10.921839816986562,89.07816018301344
vertical,from_east,202,rear,5,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,5,adhered_dominated,0.7,1.0,100.0,3.0011239669421492,81.14197662292965,18.858023377070353,81.14197662292965
vertical,from_east,202,rear,5,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,5,adhered_dominated,0.7,2.0,100.0,3.0011239669421492,70.77156328171019,29.228436718289814,70.77156328171019
vertical,from_east,202,rear,5,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,10,loose_dominated,0.2,0.5,100.0,6.0022479338842984,57.046134586939736,42.953865413060264,57.046134586939736
vertical,from_east,202,rear,10,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,10,loose_dominated,0.2,1.0,100.0,6.0022479338842984,36.3988710373167,63.6011289626833,36.3988710373167
vertical,from_east,202,rear,10,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,10,loose_dominated,0.2,2.0,100.0,6.0022479338842984,20.940097970054264,79.05990202994573,20.94009797005426
vertical,from_east,202,rear,10,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,10,adhered_dominated,0.7,0.5,100.0,6.0022479338842984,81.14197662292965,18.858023377070353,81.14197662292965
vertical,from_east,202,rear,10,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,10,adhered_dominated,0.7,1.0,100.0,6.0022479338842984,70.77156328171019,29.228436718289814,70.77156328171019
vertical,from_east,202,rear,10,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,10,adhered_dominated,0.7,2.0,100.0,6.0022479338842984,60.065151670244006,39.934848329755994,60.065151670244006
vertical,from_east,202,rear,10,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,20,loose_dominated,0.2,0.5,100.0,12.004495867768597,36.3988710373167,63.6011289626833,36.3988710373167
vertical,from_east,202,rear,20,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,20,loose_dominated,0.2,1.0,100.0,12.004495867768597,20.940097970054264,79.05990202994573,20.94009797005426
vertical,from_east,202,rear,20,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,20,loose_dominated,0.2,2.0,100.0,12.004495867768597,14.216712376049587,85.78328762395041,14.216712376049589
vertical,from_east,202,rear,20,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,20,adhered_dominated,0.7,0.5,100.0,12.004495867768597,70.77156328171019,29.228436718289814,70.77156328171019
vertical,from_east,202,rear,20,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,20,adhered_dominated,0.7,1.0,100.0,12.004495867768597,60.065151670244006,39.934848329755994,60.065151670244006
vertical,from_east,202,rear,20,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,20,adhered_dominated,0.7,2.0,100.0,12.004495867768597,48.96938694545201,51.03061305454799,48.96938694545201
vertical,from_east,202,rear,20,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,40,loose_dominated,0.2,0.5,100.0,24.008991735537194,20.940097970054264,79.05990202994573,20.94009797005426
vertical,from_east,202,rear,40,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,40,loose_dominated,0.2,1.0,100.0,24.008991735537194,14.216712376049587,85.78328762395041,14.216712376049589
vertical,from_east,202,rear,40,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,40,loose_dominated,0.2,2.0,100.0,24.008991735537194,9.76870391198567,90.23129608801433,9.76870391198567
vertical,from_east,202,rear,40,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,40,adhered_dominated,0.7,0.5,100.0,24.008991735537194,60.065151670244006,39.934848329755994,60.065151670244006
vertical,from_east,202,rear,40,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,40,adhered_dominated,0.7,1.0,100.0,24.008991735537194,48.96938694545201,51.03061305454799,48.96938694545201
vertical,from_east,202,rear,40,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,202,front,40,adhered_dominated,0.7,2.0,100.0,24.008991735537194,34.18652934271192,65.81347065728808,34.18652934271192
vertical,from_east,202,rear,40,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,front,0,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,rear,0,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,front,0,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,rear,0,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,front,0,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,rear,0,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,front,0,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,rear,0,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,front,0,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,rear,0,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,front,0,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,rear,0,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,front,0.5,loose_dominated,0.2,0.5,100.0,0.299632165813984,97.01496180579775,2.9850381942022466,97.01496180579775
vertical,from_east,203,rear,0.5,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,front,0.5,loose_dominated,0.2,1.0,100.0,0.299632165813984,94.13953852577815,5.86046147422185,94.13953852577815
vertical,from_east,203,rear,0.5,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,front,0.5,loose_dominated,0.2,2.0,100.0,0.299632165813984,88.70116898672921,11.298831013270785,88.70116898672921
vertical,from_east,203,rear,0.5,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,front,0.5,adhered_dominated,0.7,0.5,100.0,0.299632165813984,98.7403187706357,1.259681229364304,98.7403187706357
vertical,from_east,203,rear,0.5,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,front,0.5,adhered_dominated,0.7,1.0,100.0,0.299632165813984,97.52206144787016,2.4779385521298423,97.52206144787016
vertical,from_east,203,rear,0.5,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,front,0.5,adhered_dominated,0.7,2.0,100.0,0.299632165813984,95.20367931184315,4.796320688156854,95.20367931184315
vertical,from_east,203,rear,0.5,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,front,2,loose_dominated,0.2,0.5,100.0,1.198528663255936,88.70116898672921,11.298831013270785,88.70116898672921
vertical,from_east,203,rear,2,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,front,2,loose_dominated,0.2,1.0,100.0,1.198528663255936,78.9682390636868,21.031760936313205,78.9682390636868
vertical,from_east,203,rear,2,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,front,2,loose_dominated,0.2,2.0,100.0,1.198528663255936,63.34159754798526,36.65840245201474,63.34159754798526
vertical,from_east,203,rear,2,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,front,2,adhered_dominated,0.7,0.5,100.0,1.198528663255936,95.20367931184315,4.796320688156854,95.20367931184315
vertical,from_east,203,rear,2,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,front,2,adhered_dominated,0.7,1.0,100.0,1.198528663255936,90.9996464683896,9.0003535316104,90.9996464683896
vertical,from_east,203,rear,2,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,front,2,adhered_dominated,0.7,2.0,100.0,1.198528663255936,84.04632630423895,15.953673695761054,84.04632630423893
vertical,from_east,203,rear,2,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,front,5,loose_dominated,0.2,0.5,100.0,2.99632165813984,74.6181051133171,25.3818948866829,74.6181051133171
vertical,from_east,203,rear,5,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,front,5,loose_dominated,0.2,1.0,100.0,2.99632165813984,57.09407577060518,42.90592422939482,57.09407577060518
vertical,from_east,203,rear,5,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,front,5,loose_dominated,0.2,2.0,100.0,2.99632165813984,36.44723356262086,63.55276643737914,36.44723356262086
vertical,from_east,203,rear,5,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,front,5,adhered_dominated,0.7,0.5,100.0,2.99632165813984,89.09314309983026,10.906856900169743,89.09314309983024
vertical,from_east,203,rear,5,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,front,5,adhered_dominated,0.7,1.0,100.0,2.99632165813984,81.16426355573866,18.835736444261343,81.16426355573866
vertical,from_east,203,rear,5,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,front,5,adhered_dominated,0.7,2.0,100.0,2.99632165813984,70.79794777461461,29.202052225385387,70.79794777461461
vertical,from_east,203,rear,5,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,front,10,loose_dominated,0.2,0.5,100.0,5.99264331627968,57.09407577060518,42.90592422939482,57.09407577060518
vertical,from_east,203,rear,10,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,front,10,loose_dominated,0.2,1.0,100.0,5.99264331627968,36.44723356262086,63.55276643737914,36.44723356262086
vertical,from_east,203,rear,10,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,front,10,loose_dominated,0.2,2.0,100.0,5.99264331627968,20.96759809766497,79.03240190233504,20.96759809766497
vertical,from_east,203,rear,10,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,front,10,adhered_dominated,0.7,0.5,100.0,5.99264331627968,81.16426355573866,18.835736444261343,81.16426355573866
vertical,from_east,203,rear,10,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,front,10,adhered_dominated,0.7,1.0,100.0,5.99264331627968,70.79794777461461,29.202052225385387,70.79794777461461
vertical,from_east,203,rear,10,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,front,10,adhered_dominated,0.7,2.0,100.0,5.99264331627968,60.09058041345506,39.90941958654494,60.09058041345506
vertical,from_east,203,rear,10,adhered_dominated,0.7,2.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,front,20,loose_dominated,0.2,0.5,100.0,11.98528663255936,36.44723356262086,63.55276643737914,36.44723356262086
vertical,from_east,203,rear,20,loose_dominated,0.2,0.5,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,front,20,loose_dominated,0.2,1.0,100.0,11.98528663255936,20.96759809766497,79.03240190233504,20.96759809766497
vertical,from_east,203,rear,20,loose_dominated,0.2,1.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,front,20,loose_dominated,0.2,2.0,100.0,11.98528663255936,14.227791863017613,85.77220813698239,14.227791863017613
vertical,from_east,203,rear,20,loose_dominated,0.2,2.0,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,front,20,adhered_dominated,0.7,0.5,100.0,11.98528663255936,70.79794777461461,29.202052225385387,70.79794777461461
vertical,from_east,203,rear,20,adhered_dominated,0.7,0.5,100.0,0.0,100.0,0.0,100.0
vertical,from_east,203,front,20,adhered_dominated,0.7,1.0,100.0,11.98528663255936,60.09058041345506,39.90941958654494,60.09058041345506
vertical,from_east,203,rear,20,adhered_dominated,0.7,1.0,100.0,0.0,100.0,0.0,100.0
